# a0,a1,a2,a3,a4,a5,a6,a7,a8
3.536453545093536377e-01,2.575561702251434326e-01,-8.618197441101074219e-01,5.634862780570983887e-01,6.873028874397277832e-01,9.238041639328002930e-01,-4.311417341232299805e-01,1.348787993192672729e-01,-6.246681213378906250e-01
3.173871636390686035e-01,2.511668205261230469e-01,-9.559801220893859863e-01,5.010905265808105469e-01,7.707405686378479004e-01,1.000000000000000000e+00,-3.638036251068115234e-01,1.244309097528457642e-01,-7.487153410911560059e-01
1.844715476036071777e-01,2.134644985198974609e-01,-9.668335914611816406e-01,5.338267087936401367e-01,6.226874589920043945e-01,1.000000000000000000e+00,-4.046219587326049805e-01,2.288593053817749023e-01,-7.382253408432006836e-01
7.360338419675827026e-02,3.027341663837432861e-01,-9.038854837417602539e-01,5.420575141906738281e-01,6.270533800125122070e-01,8.762438893318176270e-01,-3.578672707080841064e-01,3.522328436374664307e-01,-8.602518439292907715e-01
2.656817436218261719e-03,4.234265685081481934e-01,-9.685823321342468262e-01,5.882406234741210938e-01,6.374988555908203125e-01,9.051421880722045898e-01,-3.831306099891662598e-01,2.922302782535552979e-01,-9.956917762756347656e-01
7.594110071659088135e-02,4.972546100616455078e-01,-9.173645973205566406e-01,6.313307285308837891e-01,5.606139898300170898e-01,7.618456482887268066e-01,-2.905159890651702881e-01,2.895718514919281006e-01,-1.000000000000000000e+00
-4.347933083772659302e-02,3.660711050033569336e-01,-9.627045989036560059e-01,7.227518558502197266e-01,6.862311363220214844e-01,8.808710575103759766e-01,-1.645157337188720703e-01,4.118894636631011963e-01,-9.918325543403625488e-01
-1.276546418666839600e-01,4.554850757122039795e-01,-1.000000000000000000e+00,6.529140472412109375e-01,6.062074303627014160e-01,8.853657841682434082e-01,-2.179674804210662842e-01,3.081362843513488770e-01,-1.000000000000000000e+00
-1.548247039318084717e-02,4.766509234905242920e-01,-8.864992856979370117e-01,5.616757273674011230e-01,5.062996149063110352e-01,9.080389142036437988e-01,-2.289688140153884888e-01,3.561880886554718018e-01,-9.116119742393493652e-01
5.990971624851226807e-02,6.093292832374572754e-01,-9.170223474502563477e-01,4.735917448997497559e-01,5.215734243392944336e-01,7.912618517875671387e-01,-2.923134863376617432e-01,2.685545086860656738e-01,-9.426428675651550293e-01
-5.672530829906463623e-02,4.688817858695983887e-01,-8.699841499328613281e-01,5.066664218902587891e-01,5.840811133384704590e-01,8.393777608871459961e-01,-4.080250859260559082e-01,2.058781683444976807e-01,-1.000000000000000000e+00
4.616641253232955933e-02,5.429528951644897461e-01,-9.595260620117187500e-01,4.590591788291931152e-01,7.240656018257141113e-01,8.676255941390991211e-01,-3.176783919334411621e-01,1.352554857730865479e-01,-1.000000000000000000e+00
1.313414871692657471e-01,5.987146496772766113e-01,-9.052326679229736328e-01,4.748495519161224365e-01,7.431390881538391113e-01,9.383348226547241211e-01,-3.866776525974273682e-01,9.108603000640869141e-02,-8.885089755058288574e-01
7.400104403495788574e-02,6.126075387001037598e-01,-8.444408178329467773e-01,6.248270273208618164e-01,7.237265110015869141e-01,9.167627096176147461e-01,-2.839011549949645996e-01,1.827369630336761475e-01,-8.191862106323242188e-01
6.296993792057037354e-02,5.597892999649047852e-01,-8.118216991424560547e-01,7.376940250396728516e-01,8.388597369194030762e-01,7.993122339248657227e-01,-3.053960800170898438e-01,1.721535474061965942e-01,-6.759015917778015137e-01
1.163693442940711975e-01,5.319632291793823242e-01,-9.540043473243713379e-01,7.573095560073852539e-01,7.176825404167175293e-01,8.996472358703613281e-01,-2.296404838562011719e-01,1.603062897920608521e-01,-6.971383690834045410e-01
2.355710268020629883e-01,4.685007333755493164e-01,-1.000000000000000000e+00,8.890687823295593262e-01,8.104562759399414062e-01,9.958349466323852539e-01,-3.210823535919189453e-01,5.329509079456329346e-02,-8.393294811248779297e-01
1.566834747791290283e-01,5.507578849792480469e-01,-1.000000000000000000e+00,9.577997922897338867e-01,7.360287308692932129e-01,9.644227027893066406e-01,-1.761336624622344971e-01,-2.326139062643051147e-02,-8.764182925224304199e-01
9.700962901115417480e-02,4.336453676223754883e-01,-1.000000000000000000e+00,9.214069843292236328e-01,7.944948673248291016e-01,1.000000000000000000e+00,-1.628587543964385986e-01,-1.636024713516235352e-01,-8.407415747642517090e-01
-3.637315332889556885e-02,4.685522615909576416e-01,-9.444910287857055664e-01,8.307372927665710449e-01,8.902987241744995117e-01,1.000000000000000000e+00,-6.893266737461090088e-02,-2.220697104930877686e-01,-8.147486448287963867e-01
8.807139098644256592e-02,4.147516787052154541e-01,-8.484826683998107910e-01,6.835798025131225586e-01,7.413927316665649414e-01,1.000000000000000000e+00,9.501606225967407227e-03,-1.353765577077865601e-01,-6.857405900955200195e-01
-2.655671536922454834e-02,3.343471884727478027e-01,-7.273651957511901855e-01,5.867506861686706543e-01,7.960615158081054688e-01,1.000000000000000000e+00,-1.155402958393096924e-01,-1.997974514961242676e-01,-6.796289086341857910e-01
7.914832234382629395e-02,3.966087400913238525e-01,-6.908002495765686035e-01,5.855605602264404297e-01,7.356666922569274902e-01,8.857734799385070801e-01,-1.428174823522567749e-01,-3.412418961524963379e-01,-7.663121223449707031e-01
5.889333784580230713e-02,3.721902966499328613e-01,-8.275116086006164551e-01,6.122785806655883789e-01,7.505719661712646484e-01,7.592047452926635742e-01,-9.868562221527099609e-03,-4.614270627498626709e-01,-6.598618626594543457e-01
-9.101374447345733643e-02,4.868746399879455566e-01,-9.715957045555114746e-01,6.896221637725830078e-01,7.090792059898376465e-01,8.306697607040405273e-01,-3.934499993920326233e-02,-5.901547074317932129e-01,-5.796098709106445312e-01
-2.196379452943801880e-01,6.135107874870300293e-01,-1.000000000000000000e+00,6.834197640419006348e-01,7.759895324707031250e-01,7.986437082290649414e-01,-1.241749525070190430e-01,-5.124274492263793945e-01,-4.943214654922485352e-01
-9.282945096492767334e-02,5.763603448867797852e-01,-9.981244802474975586e-01,6.423583030700683594e-01,7.031140923500061035e-01,8.739535808563232422e-01,-1.722794026136398315e-01,-5.339826345443725586e-01,-5.232193470001220703e-01
-2.903108298778533936e-02,7.016990184783935547e-01,-9.480976462364196777e-01,6.338331103324890137e-01,7.868756055831909180e-01,9.162449836730957031e-01,-3.040962815284729004e-01,-6.552835702896118164e-01,-6.618442535400390625e-01
-4.198618605732917786e-02,7.994550466537475586e-01,-1.000000000000000000e+00,5.990811586380004883e-01,9.097187519073486328e-01,1.000000000000000000e+00,-2.545818388462066650e-01,-7.252424359321594238e-01,-7.767317891120910645e-01
-1.871685385704040527e-01,6.815582513809204102e-01,-1.000000000000000000e+00,6.146181821823120117e-01,7.789187431335449219e-01,8.908683061599731445e-01,-3.502576351165771484e-01,-6.856477856636047363e-01,-7.419948577880859375e-01
-1.719388216733932495e-01,6.067086458206176758e-01,-1.000000000000000000e+00,4.936251044273376465e-01,6.968569159507751465e-01,1.000000000000000000e+00,-2.063501179218292236e-01,-6.413499116897583008e-01,-6.169478893280029297e-01
-1.291162520647048950e-01,4.666675925254821777e-01,-8.509712219238281250e-01,3.733108043670654297e-01,7.516494393348693848e-01,9.258508682250976562e-01,-2.387557923793792725e-01,-5.975696444511413574e-01,-6.360017061233520508e-01
-2.039524316787719727e-01,4.170014560222625732e-01,-8.985067605972290039e-01,5.111079812049865723e-01,8.412333726882934570e-01,9.134154915809631348e-01,-3.288094997406005859e-01,-5.042648315429687500e-01,-7.388469576835632324e-01
-2.908137738704681396e-01,3.768054842948913574e-01,-7.844023108482360840e-01,4.006439745426177979e-01,7.279036045074462891e-01,9.116079807281494141e-01,-3.958863317966461182e-01,-4.836464524269104004e-01,-7.533559799194335938e-01
-3.103260397911071777e-01,2.603973746299743652e-01,-8.920873999595642090e-01,4.969675540924072266e-01,8.436684012413024902e-01,8.320130109786987305e-01,-5.118482112884521484e-01,-6.176214218139648438e-01,-7.208666801452636719e-01
-2.457200735807418823e-01,2.222403734922409058e-01,-8.381846547126770020e-01,5.608552098274230957e-01,9.742710590362548828e-01,7.014750838279724121e-01,-6.041606664657592773e-01,-7.470636367797851562e-01,-6.104685068130493164e-01
-1.579439342021942139e-01,2.446329891681671143e-01,-9.630856513977050781e-01,4.928489327430725098e-01,9.135870337486267090e-01,7.196980714797973633e-01,-6.767475008964538574e-01,-8.751757144927978516e-01,-5.412397980690002441e-01
-2.182198762893676758e-01,2.303452491760253906e-01,-1.000000000000000000e+00,5.836133956909179688e-01,9.332466125488281250e-01,8.401737809181213379e-01,-6.781060099601745605e-01,-7.427480220794677734e-01,-4.236793518066406250e-01
-1.952819228172302246e-01,3.605132699012756348e-01,-1.000000000000000000e+00,5.433060526847839355e-01,7.968900203704833984e-01,8.669340610504150391e-01,-6.115288138389587402e-01,-6.606922745704650879e-01,-5.287344455718994141e-01
-2.120341956615447998e-01,2.635722160339355469e-01,-9.513617753982543945e-01,4.406899809837341309e-01,9.181391000747680664e-01,7.861244678497314453e-01,-6.741081476211547852e-01,-5.554203987121582031e-01,-5.411941409111022949e-01
-3.548353910446166992e-01,2.619480788707733154e-01,-1.000000000000000000e+00,5.862933993339538574e-01,9.445725679397583008e-01,7.130842208862304688e-01,-6.549928188323974609e-01,-6.823602914810180664e-01,-4.512267410755157471e-01
-2.272369712591171265e-01,3.742814064025878906e-01,-1.000000000000000000e+00,5.340238213539123535e-01,8.050988316535949707e-01,7.585043311119079590e-01,-6.445213556289672852e-01,-6.945563554763793945e-01,-3.289374709129333496e-01
-3.268733024597167969e-01,2.271812856197357178e-01,-1.000000000000000000e+00,4.510352611541748047e-01,6.650844812393188477e-01,7.593574523925781250e-01,-7.002941966056823730e-01,-7.904114723205566406e-01,-2.539122402667999268e-01
-4.155378937721252441e-01,2.834628224372863770e-01,-1.000000000000000000e+00,4.545835852622985840e-01,7.952445745468139648e-01,6.205629110336303711e-01,-7.002148628234863281e-01,-6.840845942497253418e-01,-2.275199592113494873e-01
-4.824767410755157471e-01,2.527671754360198975e-01,-9.459202885627746582e-01,5.718271732330322266e-01,6.575645208358764648e-01,4.920245409011840820e-01,-7.526993751525878906e-01,-7.642506957054138184e-01,-2.980406880378723145e-01
-5.660957098007202148e-01,1.615146994590759277e-01,-1.000000000000000000e+00,7.020134329795837402e-01,5.508213639259338379e-01,4.033456742763519287e-01,-8.288196325302124023e-01,-6.343462467193603516e-01,-2.213264405727386475e-01
-4.791858792304992676e-01,4.294217377901077271e-02,-8.991070389747619629e-01,6.744713783264160156e-01,4.796682596206665039e-01,4.260706901550292969e-01,-7.321647405624389648e-01,-5.507506132125854492e-01,-1.043271943926811218e-01
-3.507462143898010254e-01,-3.562120348215103149e-02,-9.219496846199035645e-01,5.288599729537963867e-01,5.934647321701049805e-01,3.224423527717590332e-01,-6.237223148345947266e-01,-6.019344329833984375e-01,-1.438871175050735474e-01
-4.890065193176269531e-01,-8.755756914615631104e-02,-8.054406046867370605e-01,3.865242004394531250e-01,5.653629899024963379e-01,1.818622350692749023e-01,-6.624453067779541016e-01,-7.001422643661499023e-01,-2.182216048240661621e-01
-3.757269978523254395e-01,-1.067427992820739746e-01,-8.733012080192565918e-01,4.133257269859313965e-01,4.579950869083404541e-01,1.096797138452529907e-01,-6.485708951950073242e-01,-7.788853645324707031e-01,-1.644832789897918701e-01
-3.782795965671539307e-01,-2.514607459306716919e-02,-7.388278245925903320e-01,2.980672121047973633e-01,4.083945751190185547e-01,5.554443225264549255e-02,-7.532160282135009766e-01,-6.857944130897521973e-01,-8.651966601610183716e-02
-3.829519450664520264e-01,-1.381484139710664749e-02,-8.709645867347717285e-01,3.147194087505340576e-01,4.957970380783081055e-01,7.769270241260528564e-02,-8.236241340637207031e-01,-6.355299353599548340e-01,-1.280731409788131714e-01
-3.694899678230285645e-01,-1.754523254930973053e-02,-9.066120982170104980e-01,3.803828060626983643e-01,6.109598875045776367e-01,-7.074354588985443115e-02,-6.935391426086425781e-01,-6.320753693580627441e-01,-6.785357743501663208e-02
-2.628026008605957031e-01,-2.741412445902824402e-02,-8.061198592185974121e-01,2.836687564849853516e-01,5.087101459503173828e-01,-2.350213378667831421e-02,-5.824962258338928223e-01,-5.143474936485290527e-01,-2.473143860697746277e-02
-2.551558315753936768e-01,-7.799619436264038086e-02,-6.621197462081909180e-01,2.295774668455123901e-01,5.819659829139709473e-01,-1.390759367495775223e-02,-5.499424934387207031e-01,-5.463033318519592285e-01,1.147155016660690308e-01
-2.336511313915252686e-01,5.334009230136871338e-02,-8.098423480987548828e-01,2.513786554336547852e-01,6.471220254898071289e-01,5.961645767092704773e-02,-4.284494221210479736e-01,-6.949828863143920898e-01,-3.518545627593994141e-02
-2.419720888137817383e-01,-8.787178993225097656e-02,-6.674826145172119141e-01,1.679982095956802368e-01,6.389214396476745605e-01,-7.204225659370422363e-02,-4.218348860740661621e-01,-7.309960722923278809e-01,-1.717874407768249512e-01
-2.914348244667053223e-01,-1.204409822821617126e-01,-5.205061435699462891e-01,8.036397397518157959e-02,6.523553133010864258e-01,7.415241003036499023e-02,-3.342291116714477539e-01,-5.829858183860778809e-01,-3.129795193672180176e-02
-2.945729494094848633e-01,-6.152822822332382202e-02,-6.373732089996337891e-01,6.270862370729446411e-02,7.450608611106872559e-01,7.575300335884094238e-02,-2.734194099903106689e-01,-5.092604160308837891e-01,-1.052572131156921387e-01
-1.818631291389465332e-01,-7.358150184154510498e-02,-7.243176698684692383e-01,1.723333895206451416e-01,7.204065322875976562e-01,1.508467346429824829e-01,-2.590094804763793945e-01,-5.446988940238952637e-01,-1.229428499937057495e-02
-1.565221548080444336e-01,-1.064128726720809937e-01,-8.414382934570312500e-01,2.909669876098632812e-01,5.810474157333374023e-01,2.598029375076293945e-01,-3.010210394859313965e-01,-5.028972625732421875e-01,1.143656298518180847e-01
-2.610101699829101562e-01,-8.632773160934448242e-02,-7.621084451675415039e-01,3.682421445846557617e-01,5.887370109558105469e-01,2.972247600555419922e-01,-2.237629443407058716e-01,-4.005889892578125000e-01,1.929095685482025146e-01
-3.048086762428283691e-01,6.269018352031707764e-02,-7.817576527595520020e-01,2.255815565586090088e-01,5.475220680236816406e-01,1.855596452951431274e-01,-3.373301625251770020e-01,-4.661284685134887695e-01,5.892221629619598389e-02
-2.482550144195556641e-01,-6.511315703392028809e-02,-8.707708120346069336e-01,1.034514680504798889e-01,4.164723753929138184e-01,1.158851459622383118e-01,-3.157604634761810303e-01,-3.267228007316589355e-01,1.715892106294631958e-01
-1.354748308658599854e-01,-1.622930467128753662e-01,-9.412986636161804199e-01,-2.363053709268569946e-02,5.000128746032714844e-01,-1.316996663808822632e-02,-2.987517714500427246e-01,-4.023601412773132324e-01,9.462290257215499878e-02
1.174268126487731934e-02,-8.525910228490829468e-02,-8.402168750762939453e-01,-2.035731449723243713e-03,6.113171577453613281e-01,3.047719597816467285e-02,-1.648996621370315552e-01,-4.679585695266723633e-01,1.232187673449516296e-01
6.878209114074707031e-02,-1.173779070377349854e-01,-7.263044714927673340e-01,1.419052183628082275e-01,6.094480156898498535e-01,-2.330608665943145752e-03,-1.733182817697525024e-01,-3.621375560760498047e-01,1.668592989444732666e-01
-6.778620183467864990e-02,-1.047269329428672791e-01,-8.711144328117370605e-01,2.254658341407775879e-01,5.579416751861572266e-01,-1.072836387902498245e-02,-8.371485024690628052e-02,-4.982029199600219727e-01,6.442175805568695068e-02
-9.839808940887451172e-02,-1.857493817806243896e-01,-9.197440147399902344e-01,3.749182522296905518e-01,6.555659770965576172e-01,1.044421792030334473e-01,4.740153998136520386e-02,-5.459221601486206055e-01,3.544844686985015869e-03
-1.781793385744094849e-01,-8.671430498361587524e-02,-8.658784627914428711e-01,2.957698404788970947e-01,6.186641454696655273e-01,1.064557060599327087e-01,5.584355816245079041e-02,-4.293038249015808105e-01,-3.228531405329704285e-02
-5.562213063240051270e-02,-1.043040379881858826e-01,-7.919666767120361328e-01,4.248461425304412842e-01,7.409368753433227539e-01,-2.645843476057052612e-02,-3.244515135884284973e-02,-4.362322092056274414e-01,-5.281902849674224854e-02
-1.335463300347328186e-02,2.910868078470230103e-02,-9.082452654838562012e-01,4.104037284851074219e-01,6.486601829528808594e-01,9.177384525537490845e-02,1.069289147853851318e-01,-4.426217079162597656e-01,-1.716159284114837646e-01
7.223376631736755371e-02,8.825108408927917480e-02,-9.518440365791320801e-01,5.266259908676147461e-01,7.914097309112548828e-01,1.091300025582313538e-01,1.266472935676574707e-01,-5.033676624298095703e-01,-1.462641209363937378e-01
5.412646383047103882e-02,2.890839055180549622e-02,-1.000000000000000000e+00,4.524383544921875000e-01,7.007661461830139160e-01,1.217425987124443054e-01,1.571483016014099121e-01,-4.707961380481719971e-01,-1.798098236322402954e-01
3.049538470804691315e-02,1.291799247264862061e-01,-1.000000000000000000e+00,5.987703800201416016e-01,6.826513409614562988e-01,1.666168868541717529e-01,2.225719392299652100e-02,-4.247941672801971436e-01,-7.438190281391143799e-02
1.632327437400817871e-01,2.783761024475097656e-01,-1.000000000000000000e+00,6.213814020156860352e-01,6.678667068481445312e-01,1.857621371746063232e-01,-8.050692081451416016e-02,-3.179492950439453125e-01,4.848878085613250732e-02
1.481312364339828491e-01,2.125050574541091919e-01,-1.000000000000000000e+00,6.765108704566955566e-01,6.115362644195556641e-01,3.086237013339996338e-01,-2.920317649841308594e-02,-2.742437124252319336e-01,6.630941480398178101e-02
1.186414062976837158e-02,3.420817852020263672e-01,-9.616187810897827148e-01,8.247294425964355469e-01,6.227431893348693848e-01,3.716569542884826660e-01,-1.623403131961822510e-01,-2.347228527069091797e-01,1.457042992115020752e-01
8.355429023504257202e-02,8.103349804878234863e-02,-8.211521059274673462e-02,1.426195502281188965e-01,1.485546380281448364e-01,-1.273212432861328125e-01,1.309339255094528198e-01,-6.316523998975753784e-02,5.678522586822509766e-02
3.498756512999534607e-02,2.213597893714904785e-01,-2.016640603542327881e-01,1.419435888528823853e-01,1.269689798355102539e-01,-1.795141994953155518e-01,1.745941191911697388e-01,-1.738485097885131836e-01,1.217839494347572327e-01
1.791651993989944458e-01,3.127273917198181152e-01,-9.365903586149215698e-02,9.983461350202560425e-02,7.443496584892272949e-02,-1.743996888399124146e-01,3.831210732460021973e-02,-4.024106264114379883e-02,1.491950452327728271e-02
3.000690937042236328e-01,1.878020614385604858e-01,3.128439188003540039e-03,-4.576630890369415283e-03,-6.412555277347564697e-02,-1.085528507828712463e-01,-2.760830521583557129e-02,2.410778403282165527e-02,3.144507855176925659e-02
1.827113032341003418e-01,3.174410760402679443e-01,-1.117730792611837387e-02,6.575755029916763306e-02,-6.381937861442565918e-02,-7.724440842866897583e-02,-8.677622675895690918e-02,-6.578412652015686035e-02,4.421614110469818115e-02
1.647769957780838013e-01,2.844750285148620605e-01,4.059284925460815430e-02,1.229095384478569031e-01,-2.000433653593063354e-01,-1.256210654973983765e-01,-1.132468581199645996e-01,-1.867164671421051025e-01,-3.501360118389129639e-02
3.026953339576721191e-02,4.333476424217224121e-01,1.115600094199180603e-01,-8.554160594940185547e-04,-3.439685702323913574e-01,-5.983472615480422974e-02,-1.314892023801803589e-01,-1.006774529814720154e-01,9.202921390533447266e-02
6.005965173244476318e-02,3.394801616668701172e-01,1.962182223796844482e-01,1.358880996704101562e-01,-3.198991715908050537e-01,-5.235493183135986328e-03,-1.802468001842498779e-01,-1.362191438674926758e-01,1.624255627393722534e-01
1.883909851312637329e-01,3.781766891479492188e-01,2.831726074218750000e-01,3.737860172986984253e-02,-4.063114523887634277e-01,4.374912939965724945e-03,-2.772805392742156982e-01,-9.572061896324157715e-02,9.992151707410812378e-02
2.758507728576660156e-01,4.706097841262817383e-01,2.723088562488555908e-01,-5.837820470333099365e-02,-3.622789680957794189e-01,1.522110104560852051e-01,-2.405032664537429810e-01,-2.349882125854492188e-01,-4.489029198884963989e-02
2.219593673944473267e-01,3.793449401855468750e-01,3.662242293357849121e-01,4.506349563598632812e-02,-4.346933364868164062e-01,9.990444779396057129e-02,-3.196291923522949219e-01,-1.124734506011009216e-01,-4.409549012780189514e-02
2.688004970550537109e-01,3.539895713329315186e-01,4.055284857749938965e-01,1.082010939717292786e-02,-4.827898144721984863e-01,1.402484774589538574e-01,-2.923105657100677490e-01,-1.744150668382644653e-01,-1.492909491062164307e-01
2.293734997510910034e-01,3.285488486289978027e-01,4.441337883472442627e-01,1.351787447929382324e-01,-6.219343543052673340e-01,6.334678083658218384e-02,-3.841957747936248779e-01,-1.737267374992370605e-01,-1.703807115554809570e-01
2.980847954750061035e-01,2.512736320495605469e-01,4.724833071231842041e-01,2.503359317779541016e-01,-4.987310171127319336e-01,2.009821534156799316e-01,-3.022174239158630371e-01,-5.193036794662475586e-02,-2.500214576721191406e-01
2.073590755462646484e-01,1.032200604677200317e-01,5.345366001129150391e-01,3.815760910511016846e-01,-5.926504135131835938e-01,2.420652210712432861e-01,-2.282795011997222900e-01,7.635390758514404297e-02,-2.059633880853652954e-01
3.484472036361694336e-01,5.662200227379798889e-02,4.895151555538177490e-01,3.944798409938812256e-01,-6.275998353958129883e-01,9.249293804168701172e-02,-1.587478965520858765e-01,1.518690288066864014e-01,-1.318710148334503174e-01
3.019534051418304443e-01,6.330884248018264771e-02,4.475072026252746582e-01,2.492907643318176270e-01,-6.088651418685913086e-01,-2.037886530160903931e-02,-2.847355008125305176e-01,2.285187542438507080e-01,-2.790191471576690674e-01
4.396559596061706543e-01,6.788545101881027222e-02,5.924121141433715820e-01,1.166900396347045898e-01,-5.838062763214111328e-01,-6.558075547218322754e-02,-1.816907525062561035e-01,1.868855655193328857e-01,-3.508728742599487305e-01
5.469219088554382324e-01,3.028137981891632080e-02,4.474621117115020752e-01,8.377677202224731445e-02,-5.374495983123779297e-01,-1.392728984355926514e-01,-2.020944803953170776e-01,5.390010774135589600e-02,-3.244450390338897705e-01
6.238104104995727539e-01,4.275148734450340271e-03,4.235318899154663086e-01,-3.973847627639770508e-02,-6.268673539161682129e-01,-2.428703010082244873e-01,-2.075881510972976685e-01,6.267677247524261475e-02,-1.897629946470260620e-01
4.957798719406127930e-01,3.423554077744483948e-02,4.314814507961273193e-01,-3.486854583024978638e-02,-5.149195790290832520e-01,-3.312087655067443848e-01,-3.453561663627624512e-01,1.143582239747047424e-01,-2.362157553434371948e-01
3.510568439960479736e-01,-4.035225883126258850e-02,3.742794990539550781e-01,1.829676330089569092e-04,-6.131438612937927246e-01,-3.572924733161926270e-01,-3.506135344505310059e-01,1.021294444799423218e-01,-9.403352439403533936e-02
2.147081196308135986e-01,9.493820369243621826e-02,3.988606631755828857e-01,8.890128135681152344e-02,-6.340260505676269531e-01,-3.711411058902740479e-01,-2.368155866861343384e-01,2.209098041057586670e-01,-1.724268496036529541e-01
1.244806796312332153e-01,9.380875527858734131e-02,5.189437866210937500e-01,3.560781106352806091e-02,-5.884216427803039551e-01,-3.086956143379211426e-01,-1.532131880521774292e-01,2.400871366262435913e-01,-2.016903012990951538e-01
2.645854949951171875e-01,1.272079795598983765e-01,5.875133275985717773e-01,-1.089733466506004333e-02,-5.374369025230407715e-01,-3.813562989234924316e-01,-2.296841144561767578e-01,3.045037984848022461e-01,-1.952718794345855713e-01
3.195684850215911865e-01,5.803952366113662720e-02,6.171303391456604004e-01,-2.771724015474319458e-02,-5.083488225936889648e-01,-4.440923929214477539e-01,-1.650488227605819702e-01,3.962826132774353027e-01,-2.672969400882720947e-01
2.597546577453613281e-01,1.063858047127723694e-01,6.758058667182922363e-01,3.351266682147979736e-02,-4.535392820835113525e-01,-4.762500822544097900e-01,-1.965927183628082275e-01,3.227279186248779297e-01,-3.702468276023864746e-01
3.175278604030609131e-01,-1.565755903720855713e-02,8.071435689926147461e-01,1.315185576677322388e-01,-3.462875485420227051e-01,-3.542494475841522217e-01,-2.240112274885177612e-01,4.267381429672241211e-01,-4.728284478187561035e-01
1.740203946828842163e-01,6.980986148118972778e-02,6.795825958251953125e-01,2.780759632587432861e-01,-2.938486337661743164e-01,-2.782145440578460693e-01,-3.002700805664062500e-01,4.788977503776550293e-01,-6.098624467849731445e-01
2.753680944442749023e-01,-2.930290997028350830e-02,7.387900352478027344e-01,1.954201161861419678e-01,-4.233126640319824219e-01,-2.837664484977722168e-01,-3.994842171669006348e-01,5.477309226989746094e-01,-6.885926723480224609e-01
2.281098663806915283e-01,-9.071134030818939209e-03,6.742805242538452148e-01,1.588165462017059326e-01,-3.286261260509490967e-01,-3.800035119056701660e-01,-5.248237252235412598e-01,4.962382614612579346e-01,-7.112796306610107422e-01
2.409076541662216187e-01,-4.734402522444725037e-02,7.612540125846862793e-01,2.061238884925842285e-02,-3.490958511829376221e-01,-4.153267443180084229e-01,-4.805501699447631836e-01,6.361211538314819336e-01,-7.081670165061950684e-01
3.869706988334655762e-01,-1.066692024469375610e-01,6.205144524574279785e-01,-7.968866080045700073e-02,-3.805583715438842773e-01,-4.704265594482421875e-01,-6.014339327812194824e-01,6.159191727638244629e-01,-7.567322850227355957e-01
2.737564742565155029e-01,-1.678340584039688110e-01,7.364452481269836426e-01,-1.390739977359771729e-01,-3.163717389106750488e-01,-4.368124306201934814e-01,-6.232795715332031250e-01,5.376268625259399414e-01,-7.960278987884521484e-01
3.013886511325836182e-01,-2.126080989837646484e-01,6.509141921997070312e-01,-2.541351914405822754e-01,-2.024416625499725342e-01,-4.547185301780700684e-01,-5.857170820236206055e-01,5.347499847412109375e-01,-6.842579245567321777e-01
3.154691159725189209e-01,-2.183736711740493774e-01,7.782945036888122559e-01,-1.882283091545104980e-01,-3.189767003059387207e-01,-5.514072179794311523e-01,-4.995802342891693115e-01,6.355053782463073730e-01,-6.707006692886352539e-01
3.318056762218475342e-01,-1.787937879562377930e-01,7.600292563438415527e-01,-1.341685652732849121e-01,-4.364323318004608154e-01,-4.130234420299530029e-01,-4.245337843894958496e-01,6.748576164245605469e-01,-7.258040308952331543e-01
2.300923168659210205e-01,-2.059908956289291382e-01,8.085022568702697754e-01,-9.405563771724700928e-02,-4.716399908065795898e-01,-3.790375292301177979e-01,-3.304092884063720703e-01,5.327430367469787598e-01,-7.406176924705505371e-01
3.076588809490203857e-01,-1.921475529670715332e-01,8.539450764656066895e-01,-8.905272185802459717e-02,-3.240776062011718750e-01,-5.126510858535766602e-01,-3.330958485603332520e-01,4.101679921150207520e-01,-8.426820039749145508e-01
2.725703716278076172e-01,-2.954855263233184814e-01,9.930512309074401855e-01,4.498420655727386475e-02,-3.732447028160095215e-01,-4.707267880439758301e-01,-3.229698538780212402e-01,5.048440694808959961e-01,-8.044483065605163574e-01
1.226461082696914673e-01,-2.165332138538360596e-01,1.000000000000000000e+00,4.790101945400238037e-02,-2.523690164089202881e-01,-3.481929302215576172e-01,-3.157963454723358154e-01,5.372405648231506348e-01,-6.554917097091674805e-01
6.229217723011970520e-02,-2.691480517387390137e-01,9.048321843147277832e-01,1.666610985994338989e-01,-1.790224909782409668e-01,-4.665000736713409424e-01,-1.712661385536193848e-01,6.065290570259094238e-01,-5.503350496292114258e-01
-7.326258718967437744e-02,-2.676597833633422852e-01,9.644116759300231934e-01,1.795450747013092041e-01,-1.290282458066940308e-01,-3.711378574371337891e-01,-2.089650183916091919e-01,7.111296653747558594e-01,-6.514602303504943848e-01
-1.419967710971832275e-01,-4.046561121940612793e-01,9.237397313117980957e-01,1.435179412364959717e-01,-3.744706511497497559e-02,-3.251986503601074219e-01,-2.279482483863830566e-01,7.567638754844665527e-01,-7.856252193450927734e-01
-2.379153072834014893e-01,-3.665717542171478271e-01,9.661498069763183594e-01,2.257583439350128174e-01,-6.654714047908782959e-02,-2.584324181079864502e-01,-1.727541536092758179e-01,8.957818746566772461e-01,-8.710861206054687500e-01
-2.224114388227462769e-01,-3.360424339771270752e-01,1.000000000000000000e+00,1.361135840415954590e-01,-5.958173424005508423e-02,-3.045768141746520996e-01,-1.649862676858901978e-01,8.154204487800598145e-01,-1.000000000000000000e+00
